Unnamed: 0,tanggal_kejadian,kota_administrasi,lokasi,rw,jumlah_terdampak_jiwa,ketinggian_air,tahun,kecamatan,latitude,longitude
4265,2020-03-23,jakarta timur,kampung melayu,8,1068,110,2020,jatinegara,-6.2406611,106.8213587
4266,2020-03-25,jakarta timur,kampung melayu,4,1068,110,2020,jatinegara,-6.2406611,106.8213587
4267,2020-03-25,jakarta timur,kampung melayu,5,1068,110,2020,jatinegara,-6.2406611,106.8213587
4268,2020-03-25,jakarta timur,kampung melayu,7,1068,110,2020,jatinegara,-6.2406611,106.8213587
4269,2020-03-25,jakarta timur,kampung melayu,8,1068,110,2020,jatinegara,-6.2406611,106.8213587
4270,2020-03-26,jakarta timur,kampung melayu,4,1068,110,2020,jatinegara,-6.2406611,106.8213587
4271,2020-03-26,jakarta timur,kampung melayu,5,1068,110,2020,jatinegara,-6.2406611,106.8213587
4272,2020-03-26,jakarta timur,kampung melayu,7,1068,110,2020,jatinegara,-6.2406611,106.8213587
4273,2020-03-26,jakarta timur,kampung melayu,8,1068,110,2020,jatinegara,-6.2406611,106.8213587
4274,2020-03-27,jakarta timur,kampung melayu,4,1068,110,2020,jatinegara,-6.2406611,106.8213587
4275,2020-03-27,jakarta timur,kampung melayu,5,1068,110,2020,jatinegara,-6.2406611,106.8213587
4276,2020-03-27,jakarta timur,kampung melayu,7,1068,110,2020,jatinegara,-6.2406611,106.8213587
4277,2020-03-27,jakarta timur,kampung melayu,8,1068,110,2020,jatinegara,-6.2406611,106.8213587
4278,2020-03-28,jakarta timur,kampung melayu,4,1068,110,2020,jatinegara,-6.2406611,106.8213587
4279,2020-03-28,jakarta timur,kampung melayu,5,1068,110,2020,jatinegara,-6.2406611,106.8213587
4280,2020-03-28,jakarta timur,kampung melayu,7,1068,110,2020,jatinegara,-6.2406611,106.8213587
4281,2020-03-28,jakarta timur,kampung melayu,8,1068,110,2020,jatinegara,-6.2406611,106.8213587
4282,2020-03-30,jakarta timur,kampung melayu,4,1068,110,2020,jatinegara,-6.2406611,106.8213587
4283,2020-03-30,jakarta timur,kampung melayu,5,1068,110,2020,jatinegara,-6.2406611,106.8213587
4284,2020-03-30,jakarta timur,kampung melayu,7,1068,110,2020,jatinegara,-6.2406611,106.8213587
4285,2020-03-30,jakarta timur,kampung melayu,8,1068,110,2020,jatinegara,-6.2406611,106.8213587
4286,2020-03-01,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4287,2020-03-01,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4288,2020-03-01,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4289,2020-03-01,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4290,2020-03-01,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4291,2020-03-02,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4292,2020-03-02,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4293,2020-03-02,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4294,2020-03-02,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4295,2020-03-02,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4296,2020-03-16,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4297,2020-03-16,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4298,2020-03-16,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4299,2020-03-16,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4300,2020-03-16,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4301,2020-03-18,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4302,2020-03-18,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4303,2020-03-18,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4304,2020-03-18,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4305,2020-03-18,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4306,2020-03-25,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4307,2020-03-25,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4308,2020-03-25,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4309,2020-03-25,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4310,2020-03-25,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4311,2020-03-26,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4312,2020-03-26,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4313,2020-03-26,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4314,2020-03-26,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4315,2020-03-26,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4316,2020-03-27,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4317,2020-03-27,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4318,2020-03-27,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4319,2020-03-27,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4320,2020-03-27,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4321,2020-03-30,jakarta timur,bidara cina,5,4838,140,2020,jatinegara,-6.2406611,106.8213587
4322,2020-03-30,jakarta timur,bidara cina,6,4838,140,2020,jatinegara,-6.2406611,106.8213587
4323,2020-03-30,jakarta timur,bidara cina,7,4838,140,2020,jatinegara,-6.2406611,106.8213587
4324,2020-03-30,jakarta timur,bidara cina,10,4838,140,2020,jatinegara,-6.2406611,106.8213587
4325,2020-03-30,jakarta timur,bidara cina,11,4838,140,2020,jatinegara,-6.2406611,106.8213587
4326,2020-03-01,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4327,2020-03-01,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4328,2020-03-01,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4329,2020-03-01,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4330,2020-03-01,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4331,2020-03-01,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4332,2020-03-02,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4333,2020-03-02,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4334,2020-03-02,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4335,2020-03-02,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4336,2020-03-02,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4337,2020-03-02,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4338,2020-03-16,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4339,2020-03-16,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4340,2020-03-16,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4341,2020-03-16,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4342,2020-03-16,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4343,2020-03-16,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4344,2020-03-23,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4345,2020-03-23,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4346,2020-03-23,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4347,2020-03-23,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4348,2020-03-23,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4349,2020-03-23,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4350,2020-03-25,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4351,2020-03-25,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4352,2020-03-25,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4353,2020-03-25,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4354,2020-03-25,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4355,2020-03-25,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4356,2020-03-26,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4357,2020-03-26,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4358,2020-03-26,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4359,2020-03-26,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4360,2020-03-26,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4361,2020-03-26,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4362,2020-03-27,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4363,2020-03-27,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4364,2020-03-27,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4365,2020-03-27,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4366,2020-03-27,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4367,2020-03-27,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4368,2020-03-28,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4369,2020-03-28,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4370,2020-03-28,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4371,2020-03-28,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4372,2020-03-28,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4373,2020-03-28,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4374,2020-03-30,jakarta timur,cawang,1,0,115,2020,kramat jati,-6.203624,106.86457858984426
4375,2020-03-30,jakarta timur,cawang,2,0,115,2020,kramat jati,-6.203624,106.86457858984426
4376,2020-03-30,jakarta timur,cawang,3,0,115,2020,kramat jati,-6.203624,106.86457858984426
4377,2020-03-30,jakarta timur,cawang,5,0,115,2020,kramat jati,-6.203624,106.86457858984426
4378,2020-03-30,jakarta timur,cawang,8,0,115,2020,kramat jati,-6.203624,106.86457858984426
4379,2020-03-30,jakarta timur,cawang,12,0,115,2020,kramat jati,-6.203624,106.86457858984426
4380,2020-03-01,jakarta timur,cililitan,6,43,100,2020,kramat jati,-6.203624,106.86457858984426
4381,2020-03-01,jakarta timur,cililitan,7,43,100,2020,kramat jati,-6.203624,106.86457858984426
4382,2020-03-16,jakarta timur,cililitan,6,43,100,2020,kramat jati,-6.203624,106.86457858984426
4383,2020-03-16,jakarta timur,cililitan,7,43,100,2020,kramat jati,-6.203624,106.86457858984426
4384,2020-03-25,jakarta timur,cililitan,6,43,100,2020,kramat jati,-6.203624,106.86457858984426
4385,2020-03-25,jakarta timur,cililitan,7,43,100,2020,kramat jati,-6.203624,106.86457858984426
4386,2020-03-28,jakarta timur,cililitan,6,43,100,2020,kramat jati,-6.203624,106.86457858984426
4387,2020-03-28,jakarta timur,cililitan,7,43,100,2020,kramat jati,-6.203624,106.86457858984426
4388,2020-03-16,jakarta timur,tengah,5,0,70,2020,kramat jati,-6.203624,106.86457858984426
4389,2020-03-01,jakarta timur,lubang buaya,12,0,20,2020,cipayung,-6.324972750000001,106.85337593386294
4390,2020-03-01,jakarta timur,pondok ranggon,1,10,80,2020,cipayung,-6.324972750000001,106.85337593386294
4391,2020-03-16,jakarta timur,cilangkap,3,0,40,2020,cipayung,-6.324972750000001,106.85337593386294
4392,2020-03-16,jakarta timur,cilangkap,4,0,40,2020,cipayung,-6.324972750000001,106.85337593386294
4393,2020-03-16,jakarta timur,cilangkap,5,0,40,2020,cipayung,-6.324972750000001,106.85337593386294
4394,2020-03-16,jakarta timur,cilangkap,6,0,40,2020,cipayung,-6.324972750000001,106.85337593386294
4395,2020-03-01,jakarta timur,cakung timur,1,207,60,2020,cakung,-5.1342962,119.4124282
4396,2020-03-01,jakarta timur,cakung timur,5,207,60,2020,cakung,-5.1342962,119.4124282
4397,2020-03-01,jakarta timur,cakung timur,6,207,60,2020,cakung,-5.1342962,119.4124282
4398,2020-03-01,jakarta timur,cakung timur,9,207,60,2020,cakung,-5.1342962,119.4124282
4399,2020-03-01,jakarta timur,cakung timur,10,207,60,2020,cakung,-5.1342962,119.4124282
4400,2020-03-01,jakarta timur,cakung timur,12,207,60,2020,cakung,-5.1342962,119.4124282
4401,2020-03-02,jakarta timur,cakung timur,1,207,60,2020,cakung,-5.1342962,119.4124282
4402,2020-03-02,jakarta timur,cakung timur,5,207,60,2020,cakung,-5.1342962,119.4124282
4403,2020-03-02,jakarta timur,cakung timur,6,207,60,2020,cakung,-5.1342962,119.4124282
4404,2020-03-02,jakarta timur,cakung timur,9,207,60,2020,cakung,-5.1342962,119.4124282
4405,2020-03-02,jakarta timur,cakung timur,10,207,60,2020,cakung,-5.1342962,119.4124282
4406,2020-03-02,jakarta timur,cakung timur,12,207,60,2020,cakung,-5.1342962,119.4124282
4407,2020-03-01,jakarta timur,cibubur,3,100,100,2020,ciracas,-6.11726515,106.76743343432852
4408,2020-03-02,jakarta timur,ciracas,3,0,40,2020,ciracas,-6.11726515,106.76743343432852
4409,2020-03-01,jakarta timur,pekayon,7,0,100,2020,pasar rebo,-6.12905175,106.82897199455174
4410,2020-03-16,jakarta timur,kalisari,10,0,70,2020,pasar rebo,-6.12905175,106.82897199455174
4411,2020-03-01,jakarta timur,cipinang melayu,3,1598,100,2020,makasar,-6.2426756,106.8286635
4412,2020-03-01,jakarta timur,cipinang melayu,4,1598,100,2020,makasar,-6.2426756,106.8286635
4413,2020-03-16,jakarta timur,cipinang melayu,3,1598,100,2020,makasar,-6.2426756,106.8286635
4414,2020-03-16,jakarta timur,cipinang melayu,4,1598,100,2020,makasar,-6.2426756,106.8286635
4415,2020-03-16,jakarta timur,pinang ranti,4,0,15,2020,makasar,-6.2426756,106.8286635
4416,2020-03-16,jakarta timur,makasar,5,850,20,2020,makasar,-6.2426756,106.8286635
4417,2020-03-16,jakarta timur,makasar,7,850,20,2020,makasar,-6.2426756,106.8286635
4418,2020-03-02,jakarta timur,pondok bambu,4,0,30,2020,duren sawit,-6.2557097,106.7600011
4419,2020-04-15,jakarta utara,pluit,1,0,30,2020,penjaringan,-6.185562,106.94010945394294
4420,2020-04-06,jakarta barat,sukabumi selatan,1,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4421,2020-04-06,jakarta barat,sukabumi selatan,2,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4422,2020-04-06,jakarta barat,sukabumi selatan,4,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4423,2020-04-06,jakarta barat,sukabumi selatan,5,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4424,2020-04-06,jakarta barat,sukabumi selatan,7,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4425,2020-04-06,jakarta barat,sukabumi selatan,8,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4426,2020-04-30,jakarta barat,sukabumi selatan,1,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4427,2020-04-30,jakarta barat,sukabumi selatan,2,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4428,2020-04-30,jakarta barat,sukabumi selatan,4,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4429,2020-04-30,jakarta barat,sukabumi selatan,5,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4430,2020-04-30,jakarta barat,sukabumi selatan,7,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4431,2020-04-30,jakarta barat,sukabumi selatan,8,0,90,2020,kebon jeruk,-6.13700575,106.70159379305983
4432,2020-04-27,jakarta barat,kedoya selatan,3,0,30,2020,kebon jeruk,-6.13700575,106.70159379305983
4433,2020-04-27,jakarta barat,kedoya selatan,5,0,30,2020,kebon jeruk,-6.13700575,106.70159379305983
4434,2020-04-06,jakarta barat,cengkareng barat,10,0,15,2020,cengkareng,-6.12901455,106.944453775
4435,2020-04-06,jakarta barat,rawa buaya,2,0,20,2020,cengkareng,-6.12901455,106.944453775
4436,2020-04-06,jakarta barat,rawa buaya,4,0,20,2020,cengkareng,-6.12901455,106.944453775
4437,2020-04-06,jakarta barat,rawa buaya,8,0,20,2020,cengkareng,-6.12901455,106.944453775
4438,2020-04-27,jakarta barat,rawa buaya,2,0,20,2020,cengkareng,-6.12901455,106.944453775
4439,2020-04-27,jakarta barat,rawa buaya,4,0,20,2020,cengkareng,-6.12901455,106.944453775
4440,2020-04-27,jakarta barat,rawa buaya,8,0,20,2020,cengkareng,-6.12901455,106.944453775
4441,2020-04-06,jakarta barat,kembangan utara,1,65,60,2020,kembangan,-6.2897982,106.79692637055228
4442,2020-04-06,jakarta barat,kembangan utara,4,65,60,2020,kembangan,-6.2897982,106.79692637055228
4443,2020-04-06,jakarta barat,kembangan utara,5,65,60,2020,kembangan,-6.2897982,106.79692637055228
4444,2020-04-06,jakarta barat,kembangan utara,10,65,60,2020,kembangan,-6.2897982,106.79692637055228
4445,2020-04-27,jakarta barat,kembangan utara,1,65,60,2020,kembangan,-6.2897982,106.79692637055228
4446,2020-04-27,jakarta barat,kembangan utara,4,65,60,2020,kembangan,-6.2897982,106.79692637055228
4447,2020-04-27,jakarta barat,kembangan utara,5,65,60,2020,kembangan,-6.2897982,106.79692637055228
4448,2020-04-27,jakarta barat,kembangan utara,10,65,60,2020,kembangan,-6.2897982,106.79692637055228
4449,2020-04-06,jakarta barat,srengseng,5,0,20,2020,kembangan,-6.2897982,106.79692637055228
4450,2020-04-06,jakarta barat,srengseng,8,0,20,2020,kembangan,-6.2897982,106.79692637055228
4451,2020-04-06,jakarta barat,kembangan selatan,1,0,50,2020,kembangan,-6.2897982,106.79692637055228
4452,2020-04-06,jakarta barat,kembangan selatan,5,0,50,2020,kembangan,-6.2897982,106.79692637055228
4453,2020-04-27,jakarta barat,kembangan selatan,1,0,50,2020,kembangan,-6.2897982,106.79692637055228
4454,2020-04-27,jakarta barat,kembangan selatan,5,0,50,2020,kembangan,-6.2897982,106.79692637055228
4455,2020-04-05,jakarta selatan,cipedak,4,0,50,2020,jagakarsa,-6.12074995,106.9073669077304
4456,2020-04-05,jakarta selatan,cipedak,5,0,50,2020,jagakarsa,-6.12074995,106.9073669077304
4457,2020-04-10,jakarta selatan,jagakarsa,3,0,40,2020,jagakarsa,-6.12074995,106.9073669077304
4458,2020-04-05,jakarta selatan,cilandak timur,1,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4459,2020-04-05,jakarta selatan,cilandak timur,3,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4460,2020-04-10,jakarta selatan,cilandak timur,1,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4461,2020-04-10,jakarta selatan,cilandak timur,3,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4462,2020-04-13,jakarta selatan,cilandak timur,1,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4463,2020-04-13,jakarta selatan,cilandak timur,3,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4464,2020-04-26,jakarta selatan,cilandak timur,1,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4465,2020-04-26,jakarta selatan,cilandak timur,3,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4466,2020-04-27,jakarta selatan,cilandak timur,1,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4467,2020-04-27,jakarta selatan,cilandak timur,3,0,80,2020,pasar minggu,-6.15993785,106.9024825763434
4468,2020-04-13,jakarta selatan,ragunan,9,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4469,2020-04-18,jakarta selatan,pejaten timur,5,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4470,2020-04-18,jakarta selatan,pejaten timur,8,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4471,2020-04-19,jakarta selatan,pejaten timur,5,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4472,2020-04-19,jakarta selatan,pejaten timur,8,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4473,2020-04-29,jakarta selatan,pejaten timur,5,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4474,2020-04-29,jakarta selatan,pejaten timur,8,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4475,2020-04-27,jakarta selatan,jati padang,2,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4476,2020-04-27,jakarta selatan,jati padang,3,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4477,2020-04-27,jakarta selatan,jati padang,5,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4478,2020-04-27,jakarta selatan,jati padang,6,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4479,2020-04-29,jakarta selatan,jati padang,2,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4480,2020-04-29,jakarta selatan,jati padang,3,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4481,2020-04-29,jakarta selatan,jati padang,5,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4482,2020-04-29,jakarta selatan,jati padang,6,0,70,2020,pasar minggu,-6.15993785,106.9024825763434
4483,2020-04-30,jakarta selatan,pejaten barat,4,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4484,2020-04-30,jakarta selatan,pejaten barat,7,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4485,2020-04-30,jakarta selatan,pejaten barat,8,0,30,2020,pasar minggu,-6.15993785,106.9024825763434
4486,2020-04-06,jakarta selatan,pondok pinang,5,0,40,2020,kebayoran lama,-6.2580853,106.84273263156662
4487,2020-04-06,jakarta selatan,pondok pinang,8,0,40,2020,kebayoran lama,-6.2580853,106.84273263156662
4488,2020-04-26,jakarta selatan,pondok pinang,5,0,40,2020,kebayoran lama,-6.2580853,106.84273263156662
4489,2020-04-26,jakarta selatan,pondok pinang,8,0,40,2020,kebayoran lama,-6.2580853,106.84273263156662
4490,2020-04-29,jakarta selatan,pondok pinang,5,0,40,2020,kebayoran lama,-6.2580853,106.84273263156662
4491,2020-04-29,jakarta selatan,pondok pinang,8,0,40,2020,kebayoran lama,-6.2580853,106.84273263156662
4492,2020-04-30,jakarta selatan,kebayoran lama selatan,3,0,30,2020,kebayoran lama,-6.2580853,106.84273263156662
4493,2020-04-30,jakarta selatan,kebayoran lama selatan,4,0,30,2020,kebayoran lama,-6.2580853,106.84273263156662
4494,2020-04-06,jakarta selatan,kebon baru,5,0,30,2020,tebet,1.3210321,103.9129269
4495,2020-04-06,jakarta selatan,kebon baru,6,0,30,2020,tebet,1.3210321,103.9129269
4496,2020-04-06,jakarta selatan,kebon baru,10,0,30,2020,tebet,1.3210321,103.9129269
4497,2020-04-06,jakarta selatan,kebon baru,12,0,30,2020,tebet,1.3210321,103.9129269
4498,2020-04-15,jakarta selatan,kebon baru,5,0,30,2020,tebet,1.3210321,103.9129269
4499,2020-04-15,jakarta selatan,kebon baru,6,0,30,2020,tebet,1.3210321,103.9129269
4500,2020-04-15,jakarta selatan,kebon baru,10,0,30,2020,tebet,1.3210321,103.9129269
4501,2020-04-15,jakarta selatan,kebon baru,12,0,30,2020,tebet,1.3210321,103.9129269
4502,2020-04-29,jakarta selatan,kebon baru,5,0,30,2020,tebet,1.3210321,103.9129269
4503,2020-04-29,jakarta selatan,kebon baru,6,0,30,2020,tebet,1.3210321,103.9129269
4504,2020-04-29,jakarta selatan,kebon baru,10,0,30,2020,tebet,1.3210321,103.9129269
4505,2020-04-29,jakarta selatan,kebon baru,12,0,30,2020,tebet,1.3210321,103.9129269
4506,2020-04-29,jakarta selatan,tebet barat,7,0,40,2020,tebet,1.3210321,103.9129269
4507,2020-04-06,jakarta selatan,kuningan barat,4,0,30,2020,mampang prapatan,-6.2728548,106.8701892
4508,2020-04-06,jakarta selatan,kuningan barat,5,0,30,2020,mampang prapatan,-6.2728548,106.8701892
4509,2020-04-29,jakarta selatan,bangka,1,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4510,2020-04-29,jakarta selatan,bangka,2,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4511,2020-04-29,jakarta selatan,bangka,3,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4512,2020-04-29,jakarta selatan,bangka,4,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4513,2020-04-30,jakarta selatan,bangka,1,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4514,2020-04-30,jakarta selatan,bangka,2,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4515,2020-04-30,jakarta selatan,bangka,3,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4516,2020-04-30,jakarta selatan,bangka,4,0,90,2020,mampang prapatan,-6.2728548,106.8701892
4517,2020-04-29,jakarta selatan,pela mampang,1,0,50,2020,mampang prapatan,-6.2728548,106.8701892
4518,2020-04-29,jakarta selatan,pela mampang,3,0,50,2020,mampang prapatan,-6.2728548,106.8701892
4519,2020-04-26,jakarta selatan,lebak bulus,4,10,70,2020,cilandak,-6.2491277499999995,106.77778178322814
4520,2020-04-26,jakarta selatan,lebak bulus,8,10,70,2020,cilandak,-6.2491277499999995,106.77778178322814
4521,2020-04-27,jakarta selatan,cipete selatan,7,0,50,2020,cilandak,-6.2491277499999995,106.77778178322814
4522,2020-04-27,jakarta selatan,gandaria selatan,7,0,80,2020,cilandak,-6.2491277499999995,106.77778178322814
4523,2020-04-29,jakarta selatan,duren tiga,5,0,50,2020,pancoran,-6.19257205,106.76972548969255
4524,2020-04-30,jakarta selatan,duren tiga,5,0,50,2020,pancoran,-6.19257205,106.76972548969255
4525,2020-04-29,jakarta selatan,rawajati,4,0,15,2020,pancoran,-6.19257205,106.76972548969255
4526,2020-04-29,jakarta selatan,kalibata,4,0,20,2020,pancoran,-6.19257205,106.76972548969255
4527,2020-04-29,jakarta selatan,kalibata,8,0,20,2020,pancoran,-6.19257205,106.76972548969255
4528,2020-04-30,jakarta selatan,kalibata,4,0,20,2020,pancoran,-6.19257205,106.76972548969255
4529,2020-04-30,jakarta selatan,kalibata,8,0,20,2020,pancoran,-6.19257205,106.76972548969255
